  78   1.00000   0.00000   0.00000   0.00000   0.00000
  79   1.00000   0.00000   0.00000   0.00000   0.00000
  80   1.00000   0.00000   0.00000   0.00000   0.00000
  81   1.00000   0.00000   0.00000   0.00000   0.00000
  82   1.00000   0.00000   0.00000   0.00000   0.00000
  83   1.00000   0.00000   0.00000   0.00000   0.00000
  84   1.00000   0.00000   0.00000   0.00000   0.00000
  85   1.00000   0.00000   0.00000   0.00000   0.00000
  86   1.00000   0.00000   0.00000   0.00000   0.00000
  87   1.00000   0.00000   0.00000   0.00000   0.00000
  88   1.00000   0.00000   0.00000   0.00000   0.00000
  89   1.00000   0.00000   0.00000   0.00000   0.00000
  90   1.00000   0.00000   0.00000   0.00000   0.00000
  91   1.00000   0.00000   0.00000   0.00000   0.00000
  92   1.00000   0.00000   0.00000   0.00000   0.00000
  93   1.00000   0.00000   0.00000   0.00000   0.00000
  94   1.00000   0.00000   0.00000   0.00000   0.00000
  95   1.00000   0.00000   0.00000   0.00000   0.00000
  96   1.00000   0.00000   0.00000   0.00000   0.00000
  97   1.00000   0.00000   0.00000   0.00000   0.00000
  98   1.00000   0.00000   0.00000   0.00000   0.00000
  99   1.00000   0.00000   0.00000   0.00000   0.00000
 100   1.00000   0.00000   0.00000   0.00000   0.00000
 101   1.00000   0.00000   0.00000   0.00000   0.00000
 102   1.00000   0.00000   0.00000   0.00000   0.00000
 103   1.00000   0.00000   0.00000   0.00000   0.00000
 104   1.00000   0.00000   0.00000   0.00000   0.00000
 105   1.00000   0.00000   0.00000   0.00000   0.00000
 106   1.00000   0.00000   0.00000   0.00000   0.00000
 107   1.00000   0.00000   0.00000   0.00000   0.00000
 108   1.00000   0.00000   0.00000   0.00000   0.00000
 109   1.00000   0.00000   0.00000   0.00000   0.00000
 110   1.00000   0.00000   0.00000   0.00000   0.00000
 111   1.00000   0.00000   0.00000   0.00000   0.00000
 112   1.00000   0.00000   0.00000   0.00000   0.00000
 113   1.00000   0.00000   0.00000   0.00000   0.00000
 114   1.00000   0.00000   0.00000   0.00000   0.00000
 115   1.00000   0.00000   0.00000   0.00000   0.00000
 116   1.00000   0.00000   0.00000   0.00000   0.00000
 117   1.00000   0.00000   0.00000   0.00000   0.00000
 118   1.00000   0.00000   0.00000   0.00000   0.00000
 119   1.00000   0.00000   0.00000   0.00000   0.00000
 120   1.00000   0.00000   0.00000   0.00000   0.00000
 121   1.00000   0.00000   0.00000   0.00000   0.00000
 122   1.00000   0.00000   0.00000   0.00000   0.00000
 123   1.00000   0.00000   0.00000   0.00000   0.00000
 124   1.00000   0.00000   0.00000   0.00000   0.00000
 125   1.00000   0.00000   0.00000   0.00000   0.00000
 126   1.00000   0.00000   0.00000   0.00000   0.00000
 127   1.00000   0.00000   0.00000   0.00000   0.00000
 128   1.00000   0.00000   0.00000   0.00000   0.00000
 129   1.00000   0.00000   0.00000   0.00000   0.00000
 130   1.00000   0.00000   0.00000   0.00000   0.00000
 131   1.00000   0.00000   0.00000   0.00000   0.00000
 132   1.00000   0.00000   0.00000   0.00000   0.00000
 133   1.00000   0.00000   0.00000   0.00000   0.00000
 134   1.00000   0.00000   0.00000   0.00000   0.00000
 135   1.00000   0.00000   0.00000   0.00000   0.00000
 136   1.00000   0.00000   0.00000   0.00000   0.00000
 137   1.00000   0.00000   0.00000   0.00000   0.00000
 138   1.00000   0.00000   0.00000   0.00000   0.00000
 139   1.00000   0.00000   0.00000   0.00000   0.00000
 140   1.00000   0.00000   0.00000   0.00000   0.00000
 141   1.00000   0.00000   0.00000   0.00000   0.00000
 142   1.00000   0.00000   0.00000   0.00000   0.00000
 143   1.00000   0.00000   0.00000   0.00000   0.00000
 144   1.00000   0.00000   0.00000   0.00000   0.00000
 145   1.00000   0.00000   0.00000   0.00000   0.00000
 146   1.00000   0.00000   0.00000   0.00000   0.00000
 147   1.00000   0.00000   0.00000   0.00000   0.00000
 148   1.00000   0.00000   0.00000   0.00000   0.00000
 149   1.00000   0.00000   0.00000   0.00000   0.00000
 150   1.00000   0.00000   0.00000   0.00000   0.00000
 151   1.00000   0.00000   0.00000   0.00000   0.00000
 152   1.00000   0.00000   0.00000   0.00000   0.00000
 153   1.00000   0.00000   0.00000   0.00000   0.00000
 154   1.00000   0.00000   0.00000   0.00000   0.00000
 155   1.00000   0.00000   0.00000   0.00000   0.00000
 156   1.00000   0.00000   0.00000   0.00000   0.00000
 157   1.00000   0.00000   0.00000   0.00000   0.00000
 158   1.00000   0.00000   0.00000   0.00000   0.00000
 159   1.00000   0.00000   0.00000   0.00000   0.00000
 160   1.00000   0.00000   0.00000   0.00000   0.00000
 161   1.00000   0.00000   0.00000   0.00000   0.00000
 162   1.00000   0.00000   0.00000   0.00000   0.00000
 163   1.00000   0.00000   0.00000   0.00000   0.00000
 164   1.00000   0.00000   0.00000   0.00000   0.00000
 165   1.00000   0.00000   0.00000   0.00000   0.00000
 166   1.00000   0.00000   0.00000   0.00000   0.00000
 167   1.00000   0.00000   0.00000   0.00000   0.00000
 168   1.00000   0.00000   0.00000   0.00000   0.00000
 169   1.00000   0.00000   0.00000   0.00000   0.00000
 170   1.00000   0.00000   0.00000   0.00000   0.00000
 171   1.00000   0.00000   0.00000   0.00000   0.00000
 172   1.00000   0.00000   0.00000   0.00000   0.00000
 173   1.00000   0.00000   0.00000   0.00000   0.00000
 174   1.00000   0.00000   0.00000   0.00000   0.00000
 175   1.00000   0.00000   0.00000   0.00000   0.00000
 176   1.00000   0.00000   0.00000   0.00000   0.00000
 177   1.00000   0.00000   0.00000   0.00000   0.00000
 178   1.00000   0.00000   0.00000   0.00000   0.00000
 179   1.00000   0.00000   0.00000   0.00000   0.00000
 180   1.00000   0.00000   0.00000   0.00000   0.00000
 181   1.00000   0.00000   0.00000   0.00000   0.00000
 182   1.00000   0.00000   0.00000   0.00000   0.00000
 183   1.00000   0.00000   0.00000   0.00000   0.00000
 184   1.00000   0.00000   0.00000   0.00000   0.00000
 185   1.00000   0.00000   0.00000   0.00000   0.00000
 186   1.00000   0.00000   0.00000   0.00000   0.00000
 187   1.00000   0.00000   0.00000   0.00000   0.00000
 188   1.00000   0.00000   0.00000   0.00000   0.00000
 189   1.00000   0.00000   0.00000   0.00000   0.00000
 190   1.00000   0.00000   0.00000   0.00000   0.00000
 191   1.00000   0.00000   0.00000   0.00000   0.00000
 192   1.00000   0.00000   0.00000   0.00000   0.00000
 193   1.00000   0.00000   0.00000   0.00000   0.00000
 194   1.00000   0.00000   0.00000   0.00000   0.00000
 195   1.00000   0.00000   0.00000   0.00000   0.00000
 196   1.00000   0.00000   0.00000   0.00000   0.00000
 197   1.00000   0.00000   0.00000   0.00000   0.00000
 198   1.00000   0.00000   0.00000   0.00000   0.00000
 199   1.00000   0.00000   0.00000   0.00000   0.00000
 200   1.00000   0.00000   0.00000   0.00000   0.00000
